task,class,fpr,tpr
Disease group,Pneumonia,0.4657880724174654,0.6296691568836713
Disease group,Pneumonia,0.4680511182108626,0.6331171496593054
Disease group,Pneumonia,0.47031416400425985,0.6345127657827765
Disease group,Pneumonia,0.4736421725239617,0.636154667104507
Disease group,Pneumonia,0.4763045793397231,0.6387817092192759
Disease group,Pneumonia,0.47856762513312034,0.6408340858714391
Disease group,Pneumonia,0.4810969116080937,0.6428864625236024
Disease group,Pneumonia,0.4840255591054313,0.6445283638453329
Disease group,Pneumonia,0.4865548455804047,0.6457597898366308
Disease group,Pneumonia,0.4898828541001065,0.6492898776783516
Disease group,Pneumonia,0.49440894568690097,0.6507675888679091
Disease group,Pneumonia,0.4961395101171459,0.6526557753878992
Disease group,Pneumonia,0.5002662406815761,0.654954437238322
Disease group,Pneumonia,0.5050585729499467,0.656350053361793
Disease group,Pneumonia,0.5074547390841321,0.6585666201461292
Disease group,Pneumonia,0.5095846645367412,0.6603727116000329
Disease group,Pneumonia,0.5118477103301384,0.662425088252196
Disease group,Pneumonia,0.5155750798722045,0.6643953698382727
Disease group,Pneumonia,0.5181043663471778,0.6664477464904359
Disease group,Pneumonia,0.5201011714589989,0.6688285034069452
Disease group,Pneumonia,0.5224973375931843,0.6721123060504064
Disease group,Pneumonia,0.5248935037273695,0.6745751580330022
Disease group,Pneumonia,0.5267571884984026,0.6765454396190789
Disease group,Pneumonia,0.5284877529286475,0.6785157212051556
Disease group,Pneumonia,0.5307507987220448,0.6805680978573188
Disease group,Pneumonia,0.5326144834930777,0.6830309498399146
Disease group,Pneumonia,0.5346112886048988,0.6846728511616452
Disease group,Pneumonia,0.5371405750798722,0.687299893276414
Disease group,Pneumonia,0.5396698615548455,0.6895985551268369
Disease group,Pneumonia,0.5425985090521832,0.6918151219111731
Disease group,Pneumonia,0.5455271565495208,0.6931286429685576
Disease group,Pneumonia,0.5487220447284346,0.6951810196207208
Disease group,Pneumonia,0.5519169329073482,0.6971513012067975
Disease group,Pneumonia,0.5544462193823216,0.6988752975946145
Disease group,Pneumonia,0.5571086261980831,0.7021591002380757
Disease group,Pneumonia,0.560569755058573,0.7033905262293736
Disease group,Pneumonia,0.5625665601703941,0.7051145226171907
Disease group,Pneumonia,0.5654952076677316,0.7078236597980462
Disease group,Pneumonia,0.5678913738019169,0.7096297512519497
Disease group,Pneumonia,0.5705537806176784,0.7114358427058534
Disease group,Pneumonia,0.5730830670926518,0.7131598390936704
Disease group,Pneumonia,0.5742811501597445,0.7151301206797471
Disease group,Pneumonia,0.5773429179978701,0.7182497331910352
Disease group,Pneumonia,0.5810702875399361,0.7203842049092849
Disease group,Pneumonia,0.582534611288605,0.7232575322223135
Disease group,Pneumonia,0.5846645367412141,0.7249815286101305
Disease group,Pneumonia,0.5877263045793397,0.7269518101962072
Disease group,Pneumonia,0.5894568690095847,0.7303177079057549
Disease group,Pneumonia,0.5929179978700746,0.7319596092274854
Disease group,Pneumonia,0.5963791267305645,0.7353255069370331
Disease group,Pneumonia,0.5989084132055378,0.7373778835891963
Disease group,Pneumonia,0.6018370607028753,0.7400049257039651
Disease group,Pneumonia,0.6043663471778488,0.7417289220917823
Disease group,Pneumonia,0.6060969116080938,0.7444380592726377
Disease group,Pneumonia,0.6099574014909478,0.7485428125769641
Disease group,Pneumonia,0.6135516506922257,0.7501026188326082
Disease group,Pneumonia,0.6164802981895634,0.752565470815204
Disease group,Pneumonia,0.619408945686901,0.7546178474673673
Disease group,Pneumonia,0.6220713525026624,0.7567523191856169
Disease group,Pneumonia,0.6253993610223643,0.7585584106395206
Disease group,Pneumonia,0.6292598509052183,0.7594614563664723
Disease group,Pneumonia,0.6320553780617678,0.7643871603316641
Disease group,Pneumonia,0.6344515441959532,0.7663574419177407
Disease group,Pneumonia,0.6393769968051118,0.7679172481733848
Disease group,Pneumonia,0.6413738019169329,0.7695591494951154
Disease group,Pneumonia,0.6457667731629393,0.7705442902881536
Disease group,Pneumonia,0.6493610223642172,0.7724324768081439
Disease group,Pneumonia,0.6513578274760383,0.7750595189229127
Disease group,Pneumonia,0.6552183173588925,0.7776044659715952
Disease group,Pneumonia,0.6604100106496272,0.7817092192759215
Disease group,Pneumonia,0.6642705005324814,0.7858139725802479
Disease group,Pneumonia,0.6665335463258786,0.7874558739019785
Disease group,Pneumonia,0.6693290734824281,0.790657581479353
Disease group,Pneumonia,0.6722577209797657,0.7928741482636894
Disease group,Pneumonia,0.6749201277955271,0.7943518594532468
Disease group,Pneumonia,0.6793130990415336,0.7977177571627945
Disease group,Pneumonia,0.6822417465388712,0.799195468352352
Disease group,Pneumonia,0.6850372736954207,0.8018225104671209
Disease group,Pneumonia,0.6873003194888179,0.803546506854938
Disease group,Pneumonia,0.6896964856230032,0.8051884081766686
Disease group,Pneumonia,0.69475505857295,0.8064198341679665
Disease group,Pneumonia,0.6974174653887114,0.8080617354896971
Disease group,Pneumonia,0.6992811501597445,0.8100320170757738
Disease group,Pneumonia,0.7016773162939297,0.8110992529348986
Disease group,Pneumonia,0.7039403620873269,0.813808390115754
Disease group,Pneumonia,0.7072683706070287,0.8178310483539939
Disease group,Pneumonia,0.7101970181043663,0.8198013299400706
Disease group,Pneumonia,0.7127263045793397,0.8250554141696084
Disease group,Pneumonia,0.7153887113951012,0.8269436006895986
Disease group,Pneumonia,0.7184504792332268,0.8288317872095887
Disease group,Pneumonia,0.722310969116081,0.8303915934652327
Disease group,Pneumonia,0.7253727369542066,0.8331007306460881
Disease group,Pneumonia,0.7276357827476039,0.8348247270339053
Disease group,Pneumonia,0.7298988285410011,0.8365487234217224
Disease group,Pneumonia,0.7318956336528222,0.8382727198095394
Disease group,Pneumonia,0.7337593184238551,0.8404071915277892
Disease group,Pneumonia,0.7376198083067093,0.8421311879156063
Disease group,Pneumonia,0.7402822151224707,0.8453328954929809
Disease group,Pneumonia,0.7429446219382322,0.8473031770790576
Disease group,Pneumonia,0.7457401490947817,0.8485346030703554
Disease group,Pneumonia,0.7476038338658147,0.8509153599868647
Disease group,Pneumonia,0.7513312034078807,0.8524751662425089
Disease group,Pneumonia,0.7541267305644302,0.8540349724981529
Disease group,Pneumonia,0.755457933972311,0.8562515392824891
Disease group,Pneumonia,0.7574547390841321,0.8579755356703063
Disease group,Pneumonia,0.760915867944622,0.860438387652902
Disease group,Pneumonia,0.7631789137380192,0.8619160988424596
Disease group,Pneumonia,0.7671725239616614,0.8639684754946227
Disease group,Pneumonia,0.7708998935037273,0.8661029472128725
Disease group,Pneumonia,0.7779552715654952,0.8681553238650357
Disease group,Pneumonia,0.7811501597444089,0.8700435103850258
Disease group,Pneumonia,0.7847444089456869,0.871931696905016
Disease group,Pneumonia,0.7874068157614483,0.8742303587554388
Disease group,Pneumonia,0.7899361022364217,0.8753796896806502
Disease group,Pneumonia,0.7927316293929713,0.8770215910023808
Disease group,Pneumonia,0.7965921192758253,0.8783351120597652
Disease group,Pneumonia,0.7992545260915868,0.8803053936458419
Disease group,Pneumonia,0.8019169329073482,0.8812905344388802
Disease group,Pneumonia,0.805111821086262,0.8831787209588704
Disease group,Pneumonia,0.8075079872204473,0.8850669074788605
Disease group,Pneumonia,0.8113684771033014,0.8869550939988506
Disease group,Pneumonia,0.8184238551650692,0.8890895657171004
Disease group,Pneumonia,0.8213525026624068,0.890895657171004
Disease group,Pneumonia,0.8264110756123536,0.8930301288892537
Disease group,Pneumonia,0.8288072417465389,0.8953287907396765
Disease group,Pneumonia,0.8334664536741214,0.8964781216648879
Disease group,Pneumonia,0.8354632587859425,0.898202118052705
Disease group,Pneumonia,0.8385250266240681,0.9003365897709548
Disease group,Pneumonia,0.8427848775292864,0.9013217305639931
Disease group,Pneumonia,0.8453141640042598,0.9030457269518102
Disease group,Pneumonia,0.8478434504792333,0.9046055332074542
Disease group,Pneumonia,0.8502396166134185,0.9060011493309252
Disease group,Pneumonia,0.8523695420660277,0.9072325753222231
Disease group,Pneumonia,0.8552981895633652,0.9107626631639438
Disease group,Pneumonia,0.8594249201277955,0.9129792299482801
Disease group,Pneumonia,0.8631522896698616,0.9139643707413184
Disease group,Pneumonia,0.8655484558040468,0.9155241769969625
Disease group,Pneumonia,0.8682108626198083,0.9177407437812988
Disease group,Pneumonia,0.871272630457934,0.9190542648386832
Disease group,Pneumonia,0.8756656017039404,0.9201215006978081
Disease group,Pneumonia,0.8793929712460063,0.9211887365569329
Disease group,Pneumonia,0.8815228966986155,0.9237336836056153
Disease group,Pneumonia,0.8852502662406816,0.9250472046629997
Disease group,Pneumonia,0.8884451544195953,0.9268532961169034
Disease group,Pneumonia,0.8919062832800851,0.9301370987603645
Disease group,Pneumonia,0.8937699680511182,0.9315327148838355
Disease group,Pneumonia,0.8960330138445154,0.9325999507429603
Disease group,Pneumonia,0.8985623003194888,0.9343239471307775
Disease group,Pneumonia,0.9014909478168264,0.9354732780559888
Disease group,Pneumonia,0.904419595314164,0.937361464575979
Disease group,Pneumonia,0.9084132055378061,0.9391675560298826
Disease group,Pneumonia,0.9114749733759319,0.9406452672194401
Disease group,Pneumonia,0.9149361022364217,0.9422050734750842
Disease group,Pneumonia,0.9181309904153354,0.9436827846646416
Disease group,Pneumonia,0.9207933972310969,0.9450784007881127
Disease group,Pneumonia,0.9238551650692226,0.9462277317133241
Disease group,Pneumonia,0.9281150159744409,0.9481980132994007
Disease group,Pneumonia,0.9303780617678381,0.9499220096872178
Disease group,Pneumonia,0.9343716719914803,0.9536983827271981
Disease group,Pneumonia,0.9361022364217252,0.956325424841967
Disease group,Pneumonia,0.9386315228966986,0.9581315162958706
Disease group,Pneumonia,0.941027689030884,0.9598555126836877
Disease group,Pneumonia,0.9432907348242812,0.9615795090715048
Disease group,Pneumonia,0.9458200212992546,0.9641244561201872
Disease group,Pneumonia,0.9502129925452609,0.964863311714966
Disease group,Pneumonia,0.9531416400425985,0.9660126426401773
Disease group,Pneumonia,0.9554046858359957,0.9680650192923406
Disease group,Pneumonia,0.9585995740149095,0.9698711107462441
Disease group,Pneumonia,0.9619275825346113,0.9719234873984074
Disease group,Pneumonia,0.9656549520766773,0.9729907232575322
Disease group,Pneumonia,0.9676517571884984,0.9750430999096954
Disease group,Pneumonia,0.9697816826411075,0.9772596666940316
Disease group,Pneumonia,0.9716453674121406,0.9793941384122814
Disease group,Pneumonia,0.9732428115015974,0.9816928002627042
Disease group,Pneumonia,0.9749733759318424,0.9845661275757327
Disease group,Pneumonia,0.978035143769968,0.9870289795583286
Disease group,Pneumonia,0.9800319488817891,0.9884245956817995
Disease group,Pneumonia,0.9826943556975506,0.9898202118052705
Disease group,Pneumonia,0.9853567625133121,0.9910516377965685
Disease group,Pneumonia,0.9873535676251332,0.9927756341843855
Disease group,Pneumonia,0.9898828541001065,0.9948280108365487
Disease group,Pneumonia,0.9932108626198083,0.9970445776208849
Disease group,Pneumonia,0.9954739084132055,0.9989327641408752
Disease group,Pneumonia,1.0,1.0
Disease group,Bronchial disease,0.0,0.0
Disease group,Bronchial disease,0.0016111361732293614,0.0031130268199233715
Disease group,Bronchial disease,0.0037378359218921183,0.005028735632183908
Disease group,Bronchial disease,0.005091190307404782,0.008620689655172414
Disease group,Bronchial disease,0.005800090223625701,0.011973180076628353
Disease group,Bronchial disease,0.006960108268350841,0.01460727969348659
Disease group,Bronchial disease,0.00837790810079268,0.017720306513409962
Disease group,Bronchial disease,0.012373525810401496,0.020354406130268198
Disease group,Bronchial disease,0.014435780112135078,0.023227969348659006
Disease group,Bronchial disease,0.017851388799381324,0.024664750957854406
Disease group,Bronchial disease,0.01939807952568151,0.027777777777777776
Disease group,Bronchial disease,0.02126699748662757,0.031130268199233715
Disease group,Bronchial disease,0.023135915447573627,0.03328544061302682
Disease group,Bronchial disease,0.024167042598440422,0.03639846743295019
Disease group,Bronchial disease,0.02564928787781143,0.039511494252873564
Disease group,Bronchial disease,0.026873751369465747,0.04549808429118774
Disease group,Bronchial disease,0.028420442095765934,0.04765325670498084
Disease group,Bronchial disease,0.029451569246632725,0.05124521072796935
Disease group,Bronchial disease,0.030869369079074564,0.05507662835249042
Disease group,Bronchial disease,0.032609396146162276,0.06513409961685823
Disease group,Bronchial disease,0.03634723206805439,0.06896551724137931
Disease group,Bronchial disease,0.03847393181671715,0.07183908045977011
Disease group,Bronchial disease,0.039762840755300635,0.07519157088122605
Disease group,Bronchial disease,0.04208287684475092,0.07854406130268199
Disease group,Bronchial disease,0.044080685699555325,0.0806992337164751
Disease group,Bronchial disease,0.045691821872784685,0.08309386973180076
Disease group,Bronchial disease,0.0471740671521557,0.08548850574712644
Disease group,Bronchial disease,0.04859186698459754,0.09075670498084291
Disease group,Bronchial disease,0.05013855771089772,0.09698275862068965
Disease group,Bronchial disease,0.051169684861764514,0.1003352490421456
Disease group,Bronchial disease,0.05245859380034801,0.10225095785440613
Disease group,Bronchial disease,0.05381194818586067,0.10512452107279693
Disease group,Bronchial disease,0.05580975704066508,0.10751915708812261
Disease group,Bronchial disease,0.05832312947090288,0.1111111111111111
Disease group,Bronchial disease,0.060256492878778115,0.11446360153256704
Disease group,Bronchial disease,0.06276986530901592,0.11566091954022989
Disease group,Bronchial disease,0.06631436489012052,0.11901340996168583
Disease group,Bronchial disease,0.06908551910807502,0.11973180076628352
Disease group,Bronchial disease,0.0711477734098086,0.1206896551724138
Disease group,Bronchial disease,0.07295224592382549,0.125
Disease group,Bronchial disease,0.07462782754398402,0.1271551724137931
Disease group,Bronchial disease,0.0769478636334343,0.12907088122605365
Disease group,Bronchial disease,0.07926789972288457,0.1307471264367816
Disease group,Bronchial disease,0.08068569955532641,0.1352969348659004
Disease group,Bronchial disease,0.08307018109170587,0.13697318007662834
Disease group,Bronchial disease,0.08532577173422698,0.13984674329501914
Disease group,Bronchial disease,0.08816137139911065,0.14152298850574713
Disease group,Bronchial disease,0.08990139846619837,0.1439176245210728
Disease group,Bronchial disease,0.09338145260037378,0.1453544061302682
Disease group,Bronchial disease,0.09557259779596572,0.14774904214559387
Disease group,Bronchial disease,0.09795707933234517,0.14942528735632185
Disease group,Bronchial disease,0.10021266997486628,0.15229885057471265
Disease group,Bronchial disease,0.10246826061738738,0.15445402298850575
Disease group,Bronchial disease,0.10491718760069602,0.15636973180076627
Disease group,Bronchial disease,0.10639943288006702,0.1597222222222222
Disease group,Bronchial disease,0.10994393246117162,0.16235632183908047
Disease group,Bronchial disease,0.11194174131597602,0.16451149425287356
Disease group,Bronchial disease,0.11393955017078043,0.16762452107279693
Disease group,Bronchial disease,0.1150351227685764,0.1707375478927203
Disease group,Bronchial disease,0.11703293162338081,0.17600574712643677
Disease group,Bronchial disease,0.11870851324353934,0.17792145593869732
Disease group,Bronchial disease,0.12051298575755623,0.1817528735632184
Disease group,Bronchial disease,0.12218856737771476,0.18342911877394635
Disease group,Bronchial disease,0.12521750338338597,0.1867816091954023
Disease group,Bronchial disease,0.1263775214281111,0.1896551724137931
Disease group,Bronchial disease,0.12856866662370303,0.1925287356321839
Disease group,Bronchial disease,0.12972868466842818,0.19468390804597702
Disease group,Bronchial disease,0.13075981181929497,0.20162835249042146
Disease group,Bronchial disease,0.13307984790874525,0.203544061302682
Disease group,Bronchial disease,0.1346909840819746,0.20593869731800765
Disease group,Bronchial disease,0.13565766578591223,0.21192528735632185
Disease group,Bronchial disease,0.139266610813946,0.21384099616858238
Disease group,Bronchial disease,0.14049107430560032,0.21743295019157088
Disease group,Bronchial disease,0.14235999226654636,0.2238984674329502
Disease group,Bronchial disease,0.14364890120512985,0.22796934865900384
Disease group,Bronchial disease,0.14519559193143006,0.23371647509578544
Disease group,Bronchial disease,0.14622671908229684,0.23706896551724138
Disease group,Bronchial disease,0.14751562802088033,0.23994252873563218
Disease group,Bronchial disease,0.1490623187471805,0.2464080459770115
Disease group,Bronchial disease,0.15067345492040987,0.2492816091954023
Disease group,Bronchial disease,0.15228459109363923,0.25311302681992337
Disease group,Bronchial disease,0.1546690726300187,0.26101532567049807
Disease group,Bronchial disease,0.15647354514403558,0.26340996168582376
Disease group,Bronchial disease,0.15821357221112328,0.26795977011494254
Disease group,Bronchial disease,0.1601469356189985,0.26987547892720304
Disease group,Bronchial disease,0.1627247534961655,0.2744252873563218
Disease group,Bronchial disease,0.1649803441386866,0.2775383141762452
Disease group,Bronchial disease,0.16717148933427853,0.2801724137931034
Disease group,Bronchial disease,0.16891151640136626,0.2828065134099617
Disease group,Bronchial disease,0.17052265257459562,0.28520114942528735
Disease group,Bronchial disease,0.1727782432171167,0.28759578544061304
Disease group,Bronchial disease,0.17393826126184186,0.2904693486590038
Disease group,Bronchial disease,0.175098279306567,0.29334291187739464
Disease group,Bronchial disease,0.17722497905522974,0.2962164750957854
Disease group,Bronchial disease,0.17793387897145066,0.2986111111111111
Disease group,Bronchial disease,0.18044725140168846,0.3000478927203065
Disease group,Bronchial disease,0.18231616936263453,0.3022030651340996
Disease group,Bronchial disease,0.18373396919507637,0.3043582375478927
Disease group,Bronchial disease,0.18605400528452665,0.30627394636015326
Disease group,Bronchial disease,0.18734291422311014,0.31058429118773945
Disease group,Bronchial disease,0.18908294129019784,0.3125
Disease group,Bronchial disease,0.19088741380421473,0.31441570881226055
Disease group,Bronchial disease,0.19262744087130243,0.31633141762452105
Disease group,Bronchial disease,0.1962363858993362,0.3184865900383142
Disease group,Bronchial disease,0.19765418573177804,0.32112068965517243
Disease group,Bronchial disease,0.2000386672681575,0.32351532567049807
Disease group,Bronchial disease,0.2015853579944577,0.32567049808429116
Disease group,Bronchial disease,0.20326093961461622,0.328544061302682
Disease group,Bronchial disease,0.20474318489398724,0.3309386973180077
Disease group,Bronchial disease,0.20686988464265,0.3321360153256705
Disease group,Bronchial disease,0.20899658439131275,0.3342911877394636
Disease group,Bronchial disease,0.21080105690532963,0.3366858237547893
Disease group,Bronchial disease,0.21299220210092157,0.3388409961685824
Disease group,Bronchial disease,0.21428111103950506,0.3426724137931034
Disease group,Bronchial disease,0.21666559257588452,0.344588122605364
Disease group,Bronchial disease,0.21853451053683057,0.34650383141762453
Disease group,Bronchial disease,0.22111232841399756,0.34913793103448276
Disease group,Bronchial disease,0.2232390281626603,0.35129310344827586
Disease group,Bronchial disease,0.22555906425211059,0.351772030651341
Disease group,Bronchial disease,0.22768576400077334,0.3541666666666667
Disease group,Bronchial disease,0.23026358187794033,0.35560344827586204
Disease group,Bronchial disease,0.23213249983888637,0.358955938697318
Disease group,Bronchial disease,0.23541921763227427,0.35943486590038315
Disease group,Bronchial disease,0.23806148095637042,0.36063218390804597
Disease group,Bronchial disease,0.2401881807050332,0.3632662835249042
Disease group,Bronchial disease,0.24212154411290843,0.3654214559386973
Disease group,Bronchial disease,0.24502158922472128,0.36637931034482757
Disease group,Bronchial disease,0.24708384352645485,0.3680555555555556
Disease group,Bronchial disease,0.2492749887220468,0.3702107279693487
Disease group,Bronchial disease,0.2510150157891345,0.37332375478927204
Disease group,Bronchial disease,0.253399497325514,0.37476053639846746
Disease group,Bronchial disease,0.25520396983953086,0.3783524904214559
Disease group,Bronchial disease,0.2573306695881936,0.38050766283524906
Disease group,Bronchial disease,0.2600373783592189,0.38146551724137934
Disease group,Bronchial disease,0.2626151962363859,0.38553639846743293
Disease group,Bronchial disease,0.2656441322420571,0.38721264367816094
Disease group,Bronchial disease,0.26744860475607396,0.3896072796934866
Disease group,Bronchial disease,0.2697041953985951,0.39176245210727967
Disease group,Bronchial disease,0.27337758587355804,0.3934386973180077
Disease group,Bronchial disease,0.2771798672423793,0.3955938697318008
Disease group,Bronchial disease,0.2798221305664755,0.4027777777777778
Disease group,Bronchial disease,0.2820777212089966,0.4049329501915709
Disease group,Bronchial disease,0.2838821937230135,0.40660919540229884
Disease group,Bronchial disease,0.2871044660694722,0.40876436781609193
Disease group,Bronchial disease,0.28948894760585164,0.41044061302681994
Disease group,Bronchial disease,0.29129342011986853,0.4118773946360153
Disease group,Bronchial disease,0.29284011084616873,0.41451149425287354
Disease group,Bronchial disease,0.29458013791325643,0.4188218390804598
Disease group,Bronchial disease,0.29677128310884837,0.42049808429118773
Disease group,Bronchial disease,0.29870464651672357,0.4221743295019157
Disease group,Bronchial disease,0.3010246826061739,0.4238505747126437
Disease group,Bronchial disease,0.30302249146097826,0.42552681992337166
Disease group,Bronchial disease,0.30489140942192433,0.4274425287356322
Disease group,Bronchial disease,0.3084359090030289,0.42840038314176243
Disease group,Bronchial disease,0.3115292904556293,0.430316091954023
Disease group,Bronchial disease,0.3146226719082297,0.43342911877394635
Disease group,Bronchial disease,0.3175871624669717,0.43462643678160917
Disease group,Bronchial disease,0.31990719855642197,0.43773946360153254
Disease group,Bronchial disease,0.3211961074950055,0.44061302681992337
Disease group,Bronchial disease,0.324353934394535,0.4422892720306513
Disease group,Bronchial disease,0.3274473158471354,0.44588122605363983
Disease group,Bronchial disease,0.33028291551201905,0.4470785440613027
Disease group,Bronchial disease,0.3319584971321776,0.44947318007662834
Disease group,Bronchial disease,0.33440742411548624,0.4556992337164751
Disease group,Bronchial disease,0.3365985693110782,0.45689655172413796
Disease group,Bronchial disease,0.33840304182509506,0.46024904214559387
Disease group,Bronchial disease,0.34098085970226205,0.46120689655172414
Disease group,Bronchial disease,0.3442031320487208,0.46240421455938696
Disease group,Bronchial disease,0.3473609589482503,0.4640804597701149
Disease group,Bronchial disease,0.3500032222723465,0.4650383141762452
Disease group,Bronchial disease,0.35219436746793836,0.4688697318007663
Disease group,Bronchial disease,0.3543855126635303,0.4703065134099617
Disease group,Bronchial disease,0.35799445769156407,0.47126436781609193
Disease group,Bronchial disease,0.3617322936134562,0.4734195402298851
Disease group,Bronchial disease,0.36489012051298575,0.4753352490421456
Disease group,Bronchial disease,0.3669523748147193,0.4774904214559387
Disease group,Bronchial disease,0.368305729200232,0.48084291187739464
Disease group,Bronchial disease,0.37017464716117804,0.483955938697318
Disease group,Bronchial disease,0.3737835921892118,0.48587164750957856
Disease group,Bronchial disease,0.37681252819488303,0.48659003831417624
Disease group,Bronchial disease,0.3806148095637043,0.48898467432950193
Disease group,Bronchial disease,0.3831926274408713,0.4918582375478927
Disease group,Bronchial disease,0.3849970999548882,0.4942528735632184
Disease group,Bronchial disease,0.38693046336276343,0.4976053639846743
Disease group,Bronchial disease,0.38918605400528455,0.4990421455938697
Disease group,Bronchial disease,0.39421279886576016,0.5
Disease group,Bronchial disease,0.3958883804859187,0.501676245210728
Disease group,Bronchial disease,0.3981439711284398,0.5040708812260536
Disease group,Bronchial disease,0.4007862344525359,0.5069444444444444
Disease group,Bronchial disease,0.4048462976090739,0.5081417624521073
Disease group,Bronchial disease,0.40729522459238254,0.5095785440613027
Disease group,Bronchial disease,0.4104530514919121,0.5110153256704981
Disease group,Bronchial disease,0.41393310562608754,0.5131704980842912
Disease group,Bronchial disease,0.41638203260939616,0.5150862068965517
Disease group,Bronchial disease,0.41921763227427983,0.5174808429118773
Disease group,Bronchial disease,0.4217954501514468,0.5186781609195402
Disease group,Bronchial disease,0.42495327705097635,0.5208333333333334
Disease group,Bronchial disease,0.4285622220790101,0.5239463601532567
Disease group,Bronchial disease,0.4321711671070439,0.5258620689655172
Disease group,Bronchial disease,0.43500676677192757,0.5275383141762452
Disease group,Bronchial disease,0.4369401301798028,0.5296934865900383
Disease group,Bronchial disease,0.4400335116324032,0.532088122605364
Disease group,Bronchial disease,0.44261132950957016,0.5335249042145593
Disease group,Bronchial disease,0.44448024747051623,0.5359195402298851
Disease group,Bronchial disease,0.44886253786170005,0.5385536398467433
Disease group,Bronchial disease,0.45144035573886704,0.5407088122605364
Disease group,Bronchial disease,0.45453373719146745,0.5419061302681992
Disease group,Bronchial disease,0.45653154604627183,0.5431034482758621
Disease group,Bronchial disease,0.4594315911580847,0.5450191570881227
Disease group,Bronchial disease,0.4643938905716311,0.5469348659003831
Disease group,Bronchial disease,0.4669072630018689,0.5486111111111112
Disease group,Bronchial disease,0.46987175356061095,0.5500478927203065
Disease group,Bronchial disease,0.47264290777856544,0.5529214559386973
Disease group,Bronchial disease,0.4772185345105368,0.553639846743295
Disease group,Bronchial disease,0.47915189791841206,0.555316091954023
Disease group,Bronchial disease,0.4835986337565251,0.5584291187739464
Disease group,Bronchial disease,0.4874009151253464,0.5601053639846744
Disease group,Bronchial disease,0.49004317844944256,0.5617816091954023
Disease group,Bronchial disease,0.49287877811432623,0.564176245210728
Disease group,Bronchial disease,0.49539215054456404,0.5663314176245211
Disease group,Bronchial disease,0.4983566411033061,0.5680076628352491
Disease group,Bronchial disease,0.5002255590642521,0.5701628352490421
Disease group,Bronchial disease,0.5029322678352774,0.5725574712643678
Disease group,Bronchial disease,0.5055100857124444,0.5737547892720306
Disease group,Bronchial disease,0.5082167944834698,0.5749521072796935
Disease group,Bronchial disease,0.5100857124444158,0.5771072796934866
Disease group,Bronchial disease,0.5125990848746536,0.5797413793103449
Disease group,Bronchial disease,0.5145324482825289,0.5816570881226054
Disease group,Bronchial disease,0.5175613842882001,0.5838122605363985
Disease group,Bronchial disease,0.5198169749307211,0.5869252873563219
Disease group,Bronchial disease,0.5215570019978089,0.5893199233716475
Disease group,Bronchial disease,0.5245214925565509,0.5907567049808429
Disease group,Bronchial disease,0.5266481923052136,0.5950670498084292
Disease group,Bronchial disease,0.5292904556293098,0.5981800766283525
Disease group,Bronchial disease,0.5309015918025392,0.600095785440613
Disease group,Bronchial disease,0.5330282915512019,0.6032088122605364
Disease group,Bronchial disease,0.5367016820261649,0.6063218390804598
Disease group,Bronchial disease,0.5386350454340401,0.6084770114942529
Disease group,Bronchial disease,0.5401817361603403,0.6108716475095786
Disease group,Bronchial disease,0.5432106721660115,0.6132662835249042
Disease group,Bronchial disease,0.5449506992330991,0.6156609195402298
Disease group,Bronchial disease,0.5479796352387704,0.6168582375478927
Disease group,Bronchial disease,0.5503641167751498,0.6182950191570882
Disease group,Bronchial disease,0.5537152800154669,0.6206896551724138
Disease group,Bronchial disease,0.5567442160211381,0.623323754789272
Disease group,Bronchial disease,0.559644261132951,0.6254789272030651
Disease group,Bronchial disease,0.5637043242894889,0.626676245210728
Disease group,Bronchial disease,0.5656376876973642,0.6295498084291188
Disease group,Bronchial disease,0.5679577237868144,0.6319444444444444
Disease group,Bronchial disease,0.571115550686344,0.6333812260536399
Disease group,Bronchial disease,0.5729200232003608,0.6352969348659003
Disease group,Bronchial disease,0.5784623316362699,0.6374521072796935
Disease group,Bronchial disease,0.581426822195012,0.6408045977011494
Disease group,Bronchial disease,0.5850357672230457,0.6420019157088123
Disease group,Bronchial disease,0.5869691306309209,0.6431992337164751
Disease group,Bronchial disease,0.589933621189663,0.6479885057471264
Disease group,Bronchial disease,0.5927047754076175,0.6496647509578544
Disease group,Bronchial disease,0.5959914932010053,0.6561302681992337
Disease group,Bronchial disease,0.5991493201005349,0.6602011494252874
Disease group,Bronchial disease,0.6025649287877811,0.6613984674329502
Disease group,Bronchial disease,0.6062383192627441,0.6637931034482759
Disease group,Bronchial disease,0.6088161371399111,0.6661877394636015
Disease group,Bronchial disease,0.610233936972353,0.6678639846743295
Disease group,Bronchial disease,0.6129406457433783,0.6738505747126436
Disease group,Bronchial disease,0.6157762454082619,0.6757662835249042
Disease group,Bronchial disease,0.6182251723915705,0.6781609195402298
Disease group,Bronchial disease,0.6204163175871624,0.6812739463601533
Disease group,Bronchial disease,0.623187471805117,0.6834291187739464
Disease group,Bronchial disease,0.6264097441515757,0.6851053639846744
Disease group,Bronchial disease,0.6292453438164594,0.6875
Disease group,Bronchial disease,0.6306631436489012,0.6915708812260536
Disease group,Bronchial disease,0.6329187342914223,0.6949233716475096
Disease group,Bronchial disease,0.6359476702970935,0.6958812260536399
Disease group,Bronchial disease,0.6385254881742605,0.6997126436781609
Disease group,Bronchial disease,0.6425855513307985,0.7023467432950191
Disease group,Bronchial disease,0.6465167235934781,0.7042624521072797
